name,F,M,source
SOFIYA,246,0,ew
SOFIYAH,36,0,ew
SOFIYYA,3,0,ew
SOFIYYAH,4,0,ew
SOFYA,31,0,ew
SOFYAN,0,26,ew
SOHA,313,0,ew
SOHAAN,0,4,ew
SOHAIB,0,299,ew
SOHAIL,0,735,ew
SOHAM,0,115,ew
SOHAN,0,170,ew
SOHANA,33,0,ew
SOHAYB,0,7,ew
SOHEB,0,3,ew
SOHIL,0,10,ew
SOHINI,3,0,ew
SOHNA,3,0,ew
SOHRAB,0,42,ew
SOHUM,0,11,ew
SOKAINA,3,0,ew
SOKHNA,6,0,ew
SOL,30,937,ew
SOLA,4,0,ew
SOLACE,3,0,ew
SOLAIMAN,0,3,ew
SOLAL,0,4,ew
SOLANA,10,0,ew
SOLANGE,34,0,ew
SOLARA,5,0,ew
SOLEI,3,0,ew
SOLEIL,38,0,ew
SOLEN,3,0,ew
SOLENE,22,0,ew
SOLENNE,9,0,ew
SOLIANA,69,0,ew
SOLIMAN,0,3,ew
SOLIN,19,0,ew
SOLIYANA,26,0,ew
SOLLIE,0,3,ew
SOLLY,0,29,ew
SOLOMAN,0,117,ew
SOLOMIA,11,0,ew
SOLOMIYA,3,0,ew
SOLOMON,0,3064,ew
SOLVEIG,9,0,ew
SOLYANA,18,0,ew
SOMA,57,11,ew
SOMAIYA,6,0,ew
SOMAN,3,0,ew
SOMAYA,129,0,ew
SOMAYAH,6,0,ew
SOMAYYA,4,0,ew
SOMER,117,0,ew
SOMERSET,3,3,ew
SOMIA,26,0,ew
SOMKENECHUKWU,0,3,ew
SOMMA,6,0,ew
SOMMER,330,0,ew
SOMTOCHUKWU,3,41,ew
SOMYA,3,0,ew
SON,0,6,ew
SONA,86,0,ew
SONAH,3,0,ew
SONAKSHI,11,0,ew
SONAL,61,0,ew
SONALI,109,0,ew
SONAM,144,6,ew
SONAY,3,0,ew
SONDOS,10,0,ew
SONER,0,19,ew
SONI,3,7,ew
SONIA,1653,0,ew
SONICA,3,0,ew
SONIKA,16,0,ew
SONIQUE,6,0,ew
SONITA,3,0,ew
SONIYA,53,0,ew
SONJA,96,0,ew
SONNA,3,0,ew
SONNEY,0,27,ew
SONNI,0,141,ew
SONNIE,0,494,ew
SONNY,0,10765,ew
SONNY-JAMES,0,3,ew
SONNY-JAY,0,7,ew
SONNY-JOE,0,3,ew
SONNY-LEE,0,24,ew
SONNY-RAY,0,6,ew
SONYA,264,0,ew
SOOKIE,21,0,ew
SOORYA,0,3,ew
SOPHEA,14,0,ew
SOPHI,16,0,ew
SOPHIA,37787,0,ew
SOPHIA-GRACE,121,0,ew
SOPHIA-JADE,3,0,ew
SOPHIA-LEIGH,18,0,ew
SOPHIA-LILY,8,0,ew
SOPHIA-LOUISE,38,0,ew
SOPHIA-MAE,54,0,ew
SOPHIA-MAI,10,0,ew
SOPHIA-MARIA,19,0,ew
SOPHIA-MARIE,29,0,ew
SOPHIA-MAY,34,0,ew
SOPHIA-RAE,12,0,ew
SOPHIA-ROSE,278,0,ew
SOPHIAT,3,0,ew
SOPHIE,97949,0,ew
SOPHIE-,13,0,ew
SOPHIE-ANN,68,0,ew
SOPHIE-ANNE,62,0,ew
SOPHIE-ELLA,10,0,ew
SOPHIE-ELLEN,3,0,ew
SOPHIE-GRACE,18,0,ew
SOPHIE-JADE,3,0,ew
SOPHIE-JANE,34,0,ew
SOPHIE-JAYNE,14,0,ew
SOPHIE-JO,16,0,ew
SOPHIE-LAUREN,3,0,ew
SOPHIE-LEA,6,0,ew
SOPHIE-LEE,16,0,ew
SOPHIE-LEIGH,168,0,ew
SOPHIE-LOUISE,231,0,ew
SOPHIE-MAE,100,0,ew
SOPHIE-MAI,28,0,ew
SOPHIE-MARIA,4,0,ew
SOPHIE-MARIE,63,0,ew
SOPHIE-MAY,105,0,ew
SOPHIE-RAE,12,0,ew
SOPHIE-ROSE,85,0,ew
SOPHIEANN,3,0,ew
SOPHINA,34,0,ew
SOPHIYA,37,0,ew
SOPHY,151,0,ew
SOPHYA,3,0,ew
SORA,39,14,ew
SORAIA,63,0,ew
SORAIYA,85,0,ew
SORAIYAH,3,0,ew
SORAN,0,3,ew
SORANA,3,0,ew
SORAYA,1001,0,ew
SORAYAH,58,0,ew
SORCHA,483,0,ew
SOREL,3,0,ew
SOREN,4,430,ew
SORENNA,6,0,ew
SORIAH,13,0,ew
SORIN,0,24,ew
SORINA,6,0,ew
SORIYA,3,0,ew
SORIYAH,15,0,ew
SOROH,72,0,ew
SOROSH,0,3,ew
SOROUSH,0,9,ew
SORREL,199,0,ew
SORRELL,20,0,ew
SORRELLE,3,0,ew
SORREN,0,3,ew
SOSAN,7,0,ew
SOTA,0,3,ew
SOTERIS,0,3,ew
SOTIRIA,3,0,ew
SOTIRIOS,0,3,ew
SOTIRIS,0,19,ew
SOUAD,11,0,ew
SOUFIAN,0,11,ew
SOUFIANE,0,3,ew
SOUL,0,149,ew
SOULEYMANE,0,13,ew
SOUMAYA,50,0,ew
SOUMEYA,6,0,ew
SOUMIA,19,0,ew
SOUMYA,15,0,ew
SOURISH,0,3,ew
SOWMIYA,3,0,ew
SOZ,7,0,ew
SPARKLE,3,0,ew
SPARSH,0,14,ew
SPARSHA,3,0,ew
SPENCER,39,7003,ew
SPENSER,0,11,ew
SPIKE,0,464,ew
SPIRIT,6,0,ew
SPIROS,0,10,ew
SPYRIDON,0,4,ew
SREE,3,0,ew
SREENIDHI,3,0,ew
SREEYA,3,0,ew
SREYA,33,0,ew
SRI,49,58,ew
SRIHAN,0,15,ew
SRIHARI,0,3,ew
SRIJAN,0,3,ew
SRIKAR,0,3,ew
SRINIDHI,3,0,ew
SRINIKA,32,0,ew
SRINITHI,3,0,ew
SRIRAM,0,26,ew
SRISHA,6,0,ew
SRISHTI,47,0,ew
SRITHARAN,0,3,ew
SRIYA,42,0,ew
SRIYAN,0,16,ew
SRULI,0,28,ew
SRULY,0,9,ew
SRUSHTI,4,0,ew
SRUTHI,27,0,ew
SRUTHY,3,0,ew
STACEY,2591,7,ew
STACEY-LEIGH,3,0,ew
STACI,13,0,ew
STACIA,12,0,ew
STACIE,356,0,ew
STACY,280,3,ew
STAFFORD,0,6,ew
STAISHA,4,0,ew
STAMFORD,0,3,ew
STAN,0,378,ew
STAN-LEE,0,10,ew
STANIMIR,0,3,ew
STANISLAS,0,3,ew
STANISLAV,0,86,ew
STANISLAW,0,554,ew
STANLEE,0,42,ew
STANLEIGH,0,3,ew
STANLEY,0,13165,ew
STANLEY-GEORGE,0,3,ew
STANLEY-JAMES,0,19,ew
STANLIE,0,5,ew
STANTON,0,30,ew
STAR,797,6,ew
STARLA,138,0,ew
STARLAH,3,0,ew
STARLET,6,0,ew
STARLETT,6,0,ew
STARR,317,0,ew
STARZIA,3,0,ew
STASIA,3,0,ew
STASSY,3,0,ew
STAVROS,0,54,ew
STAVROULLA,3,0,ew
STEED,0,3,ew
STEELE,0,10,ew
STEFAN,0,2977,ew
STEFANI,59,0,ew
STEFANIA,456,0,ew
STEFANIE,220,0,ew
STEFANIJA,4,0,ew
STEFANO,0,256,ew
STEFANOS,0,118,ew
STEFANUT,0,3,ew
STEFANY,24,0,ew
STEFEN,0,5,ew
STEFFAN,0,1244,ew
STEFFANI,6,0,ew
STEFFANIE,19,0,ew
STEFFANY,6,0,ew
STEFFEN,0,23,ew
STEFFI,80,0,ew
STEISI,3,0,ew
STELA,34,0,ew
STELIAN,0,3,ew
STELIOS,0,30,ew
STELLA,2677,0,ew
STELLAN,0,57,ew
STEPAN,0,18,ew
STEPHAN,0,354,ew
STEPHANE,0,44,ew
STEPHANI,3,0,ew
STEPHANIA,22,0,ew
STEPHANIE,8987,0,ew
STEPHANNIE,7,0,ew
STEPHANO,0,4,ew
STEPHANOS,0,23,ew
STEPHANY,75,0,ew
STEPHEN,0,8560,ew
STEPHENIE,44,0,ew
STEPHY,6,0,ew
STERLING,0,149,ew
STEVAN,0,19,ew
STEVE,0,380,ew
STEVEN,0,6748,ew
STEVEN-JUNIOR,0,3,ew
STEVEY,3,0,ew
STEVI,47,0,ew
STEVIE,1449,476,ew
STEVIE-JO,3,0,ew
STEVIE-LEA,3,0,ew
STEVIE-LEE,15,3,ew
STEVIE-LEIGH,111,0,ew
STEVIE-LOUISE,16,0,ew
STEVIE-MAE,4,0,ew
STEVIE-MAY,6,0,ew
STEVIE-RAE,10,0,ew
STEVIE-ROSE,6,0,ew
STEWART,0,462,ew
STEWIE,0,10,ew
STILES,0,3,ew
STINA,21,0,ew
STIRLING,0,219,ew
STIVEN,0,4,ew
STONE,0,19,ew
STORIE,3,0,ew
STORM,831,276,ew
STORME,27,0,ew
STORMI,8,0,ew
STORY,11,0,ew
STOYAN,0,16,ew
STRAWBERRY,3,0,ew
STRUAN,0,88,ew
STUART,0,2372,ew
STUTI,28,0,ew
STYLIANOS,0,10,ew
SU,79,0,ew
SUAAD,11,0,ew
SUAD,116,0,ew
SUADA,6,0,ew
SUAREZ,0,3,ew
SUBAH,3,0,ew
SUBAIR,0,4,ew
SUBAITA,5,0,ew
SUBAN,0,3,ew
SUBAYR,0,3,ew
SUBEER,0,11,ew
SUBEGH,0,3,ew
SUBER,0,9,ew
SUBHA,6,0,ew
SUBHAAN,0,783,ew
SUBHAN,0,1374,ew
SUBHAN-ALI,0,3,ew
SUBHANA,46,0,ew
SUBIKSHA,8,0,ew
SUBRINA,6,0,ew
SUCCESS,19,18,ew
SUDAIS,0,217,ew
SUDAYS,0,3,ew
SUDE,118,0,ew
SUDEN,3,0,ew
SUDENAZ,40,0,ew
SUDEYS,0,3,ew
SUDIKSHA,6,0,ew
SUE,24,0,ew
SUEDA,3,0,ew
SUELA,18,0,ew
SUFIA,52,0,ew
SUFIAN,0,202,ew
SUFIYA,13,0,ew
SUFIYAAN,0,61,ew
SUFIYAH,3,0,ew
SUFIYAN,0,172,ew
SUFYAAN,0,643,ew
SUFYAN,0,776,ew
SUGA,3,0,ew
SUGHRA,9,0,ew
SUGRA,8,0,ew
SUHA,215,0,ew
SUHAAN,0,100,ew
SUHAANA,3,0,ew
SUHAANI,5,0,ew
SUHAAVI,7,0,ew
SUHAIB,0,268,ew
SUHAIBA,3,0,ew
SUHAIL,0,307,ew
SUHAILA,78,0,ew
SUHAN,0,18,ew
SUHANA,285,0,ew
SUHANI,127,0,ew
SUHAS,0,7,ew
SUHAVI,6,0,ew
SUHAYB,0,238,ew
SUHAYL,0,98,ew
SUHAYLA,124,0,ew
SUHAYLAH,22,0,ew
SUHAYMA,3,0,ew
SUHAYMAH,3,0,ew
SUHEERA,6,0,ew
SUHEIB,0,3,ew
SUHEILA,3,0,ew
SUHEL,0,6,ew
SUHEYB,0,27,ew
SUHEYLA,24,0,ew
SUJAL,0,20,ew
SUJAN,0,27,ew
SUJANA,3,0,ew
SUJAY,0,14,ew
SUJITH,0,3,ew
SUJOOD,3,0,ew
SUK,3,0,ew
SUKAINA,85,0,ew
SUKAINAH,3,0,ew
SUKAYNA,48,0,ew
SUKAYNAH,6,0,ew
SUKEY,7,0,ew
SUKHBIR,0,10,ew
SUKHDEEP,16,51,ew
SUKHDEV,0,24,ew
SUKHI,3,0,ew
SUKHJEET,0,4,ew
SUKHJEEVAN,0,20,ew
SUKHJINDER,3,7,ew
SUKHJOT,3,10,ew
SUKHLEEN,15,0,ew
SUKHMAN,44,65,ew
SUKHMANI,433,0,ew
SUKHNOOR,0,4,ew
SUKHPAL,0,7,ew
SUKHPREET,74,18,ew
SUKHRAJ,10,261,ew
SUKHVEER,20,35,ew
SUKHVINDER,0,4,ew
SUKHVIR,0,29,ew
SUKHWINDER,0,7,ew
SUKI,332,0,ew
SUKIE,58,0,ew
SUKMANI,3,0,ew
SUKPREET,3,0,ew
SUKRU,0,3,ew
SUKVINDER,4,0,ew
SULA,15,0,ew
SULAF,6,0,ew
SULAIMAAN,0,148,ew
SULAIMAN,0,1346,ew
SULAIMON,0,4,ew
SULAMAN,0,13,ew
SULAYMAAN,0,111,ew
SULAYMAN,0,715,ew
SULDAN,0,3,ew
SULE,3,0,ew
SULEEKHA,3,0,ew
SULEIMAN,0,351,ew
SULEKHA,16,0,ew
SULEMAAN,0,17,ew
SULEMAN,0,527,ew
SULEYMAN,0,227,ew
SULIAMAN,0,4,ew
SULIEMAN,0,8,ew
SULIMAAN,0,3,ew
SULIMAN,0,186,ew
SULLEY,0,5,ew
SULLIVAN,0,753,ew
SULLY,0,66,ew
SULMAN,0,14,ew
SULTAAN,0,4,ew
SULTAN,73,650,ew
SULTANA,67,0,ew
SUM,3,0,ew
SUMA,4,0,ew
SUMAH,4,0,ew
SUMAIA,21,0,ew
SUMAIR,0,6,ew
SUMAIRA,133,0,ew
SUMAIRAA,12,0,ew
SUMAIRAH,3,0,ew
SUMAIYA,883,0,ew
SUMAIYAH,610,0,ew
SUMAIYYA,9,0,ew
SUMAIYYAH,6,0,ew
SUMAN,135,0,ew
SUMAYA,1545,0,ew
SUMAYAH,431,0,ew
SUMAYIA,3,0,ew
SUMAYO,22,0,ew
SUMAYRA,3,0,ew
SUMAYYA,496,0,ew
SUMAYYAH,1775,0,ew
SUMBAL,7,0,ew
SUMBUL,6,0,ew
SUMEDH,0,3,ew
SUMEET,0,21,ew
SUMEHRA,4,0,ew
SUMENA,4,0,ew
SUMER,52,0,ew
SUMERA,78,0,ew
SUMEYA,180,0,ew
SUMEYYE,31,0,ew
SUMI,3,0,ew
SUMIA,26,0,ew
SUMIT,0,31,ew
SUMIYA,83,0,ew
SUMIYAH,10,0,ew
SUMIYYA,15,0,ew
SUMIYYAH,12,0,ew
SUMMA,197,0,ew
SUMMA-LOUISE,3,0,ew
SUMMAH,70,0,ew
SUMMAIYA,3,0,ew
SUMMAN,7,0,ew
SUMMAR,72,0,ew
SUMMAYA,160,0,ew
SUMMAYAH,120,0,ew
SUMMAYYAH,40,0,ew
SUMMER,21536,0,ew
SUMMER-,9,0,ew
SUMMER-GRACE,40,0,ew
SUMMER-JADE,19,0,ew
SUMMER-JANE,8,0,ew
SUMMER-JAYE,3,0,ew
SUMMER-JAYNE,13,0,ew
SUMMER-JO,4,0,ew
SUMMER-LEA,17,0,ew
SUMMER-LEE,10,0,ew
SUMMER-LEIGH,138,0,ew
SUMMER-LILLY,18,0,ew
SUMMER-LILY,19,0,ew
SUMMER-LOUISE,251,0,ew
SUMMER-MAE,56,0,ew
SUMMER-MAI,36,0,ew
SUMMER-MARIE,27,0,ew
SUMMER-MAY,49,0,ew
SUMMER-RAE,96,0,ew
SUMMER-RAY,4,0,ew
SUMMER-RAYNE,3,0,ew
SUMMER-ROSE,686,0,ew
SUMMER-WILLOW,3,0,ew
SUMMERLEIGH,4,0,ew
SUMRAH,3,0,ew
SUNA,15,0,ew
SUNAH,11,0,ew
SUNAINA,91,0,ew
SUNAMITA,3,0,ew
SUNDAS,60,0,ew
SUNDAY,34,0,ew
SUNDEEP,3,44,ew
SUNDHAS,3,0,ew
SUNDUS,220,0,ew
SUNEET,3,0,ew
SUNEHRA,3,0,ew
SUNETRA,3,0,ew
SUNG,0,14,ew
SUNI,0,4,ew
SUNIA,3,0,ew
SUNIL,0,177,ew
SUNILA,3,0,ew
SUNITA,63,0,ew
SUNIYA,3,0,ew
SUNJAY,0,4,ew
SUNNA,13,0,ew
SUNNAH,38,0,ew
SUNNI,14,32,ew
SUNNIE,51,8,ew
SUNNIVA,3,0,ew
SUNNY,280,656,ew
SUNRAJ,0,3,ew
SUNSHINE,37,0,ew
SUNVEER,0,6,ew
SUNVIR,0,3,ew
SUNYA,12,0,ew
SUPRIYA,43,0,ew
SURA,28,0,ew
SURABHI,11,0,ew
SURAFEL,0,3,ew
SURAH,7,0,ew
SURAIYA,314,0,ew
SURAIYAH,26,0,ew
SURAJ,0,345,ew
SURANNE,131,0,ew
SURAYA,371,0,ew
SURAYAH,23,0,ew
SURAYYA,30,0,ew
SURAYYAH,3,0,ew
SUREENA,3,0,ew
SUREN,0,9,ew
SURESH,0,6,ew
SUREYA,50,0,ew
SUREYYA,7,0,ew
SURI,295,0,ew
SURIA,22,0,ew
SURIAH,3,0,ew
SURINA,60,0,ew
SURIYA,66,3,ew
SURIYAH,15,0,ew
SURJEET,0,3,ew
SURRAYA,11,0,ew
SURRAYAH,3,0,ew
SURUTHI,3,0,ew
SURVEEN,7,0,ew
SURYA,22,81,ew
SURYANSH,0,6,ew
SUSAN,796,0,ew
SUSANA,63,0,ew
SUSANNA,644,0,ew
SUSANNAH,979,0,ew
SUSANNE,36,0,ew
SUSHANT,0,5,ew
SUSHANTH,0,3,ew
SUSHMITA,7,0,ew
SUSIE,305,0,ew
SUTHARSAN,0,12,ew
SUTTON,0,3,ew
SUVAN,0,14,ew
SUVETHA,3,0,ew
SUVI,10,0,ew
SUWAIBAH,18,0,ew
SUWAYDA,17,0,ew
SUWETHA,3,0,ew
SUWEYDA,13,0,ew
SUYANA,3,0,ew
SUYASH,0,13,ew
SUYEN,0,12,ew
SUYOG,0,7,ew
SUZAN,83,0,ew
SUZANA,33,0,ew
SUZANNA,498,0,ew
SUZANNAH,335,0,ew
SUZANNE,562,0,ew
SUZI,89,0,ew
SUZIE,321,0,ew
SUZIE-MAY,4,0,ew
SUZY,136,0,ew
SVANA,6,0,ew
SVANIK,0,3,ew
SVARA,14,0,ew
SVEA,9,0,ew
SVEN,0,80,ew
SVETLANA,24,0,ew
SVETOSLAV,0,4,ew
SVEVA,3,0,ew
SVOJAS,0,3,ew
SWALEY,0,23,ew
SWARA,100,0,ew
SWARAN,0,3,ew
SWARUP,0,3,ew
SWATHI,9,0,ew
SWATI,6,0,ew
SWAY,13,0,ew
SWAYAM,0,23,ew
SWAYLEY,0,19,ew
SWAYZE,0,4,ew
SWETA,3,0,ew
SWETHA,30,0,ew
SWITHIN,0,3,ew
SWYN,22,0,ew
SY,0,4,ew
SYAM,0,6,ew
SYAN,15,24,ew
SYANNE,3,0,ew
SYBIL,166,0,ew
SYBILLA,3,0,ew
SYD,0,119,ew
SYDELLE,3,0,ew
SYDNEE,183,0,ew
SYDNEY,3751,568,ew
SYDNEY-MAE,4,0,ew
SYDNEY-RAE,22,0,ew
SYDNEY-ROSE,44,0,ew
SYDNI,68,0,ew
SYDNIE,232,0,ew
SYDONIE,3,0,ew
SYED,37,7448,ew
SYEDA,3879,0,ew
SYEDAH,24,0,ew
SYEDUL,0,3,ew
SYEED,0,3,ew
SYENNA,5,0,ew
SYESHA,18,0,ew
SYKE,4,0,ew
SYLAR,0,11,ew
SYLAS,0,19,ew
SYLVA,3,0,ew
SYLVAIN,0,6,ew
SYLVAN,0,34,ew
SYLVANA,11,0,ew
SYLVER,0,3,ew
SYLVESTER,0,158,ew
SYLVI,7,0,ew
SYLVIA,885,0,ew
SYLVIE,1450,0,ew
SYLVIE-ROSE,3,0,ew
SYLWESTER,0,18,ew
SYLWIA,25,0,ew
SYMA,15,0,ew
SYMEON,0,16,ew
SYMON,0,8,ew
SYMONE,52,0,ew
SYMPHONY,18,0,ew
SYMRAN,34,0,ew
SYNA,15,0,ew
SYON,0,81,ew
SYONA,3,0,ew
SYRA,42,0,ew
SYRAH,20,0,ew
SYRE,0,4,ew
SYRENA,6,0,ew
SYRIAH,9,0,ew
SYRINE,3,0,ew
SYRUS,0,83,ew
SYYEDA,3,0,ew
SZABOLCS,0,3,ew
SZE,9,0,ew
SZOFI,7,0,ew
SZOFIA,29,0,ew
SZONJA,6,0,ew
SZYMON,0,1975,ew
Source: Office for National Statistics,0,0,ew
T,0,138,ew
T'JAY,0,3,ew
T'KEYAH,7,0,ew
T'YANNA,3,0,ew
T-JAY,0,216,ew
T.,0,9,ew
T.J.,0,10,ew
TA'LIYAH,3,0,ew
TAAFEEF,0,3,ew
TAAHA,0,81,ew
TAAHIR,0,22,ew
TAAHIRA,6,0,ew
TAAIBAH,18,0,ew
TAAJ,4,0,ew
TAALIA,23,0,ew
TAALIAH,49,0,ew
TAALIB,0,3,ew
TAALIYAH,16,0,ew
TAANISH,0,3,ew
TAANIYA,6,0,ew
TAARA,12,0,ew
TAARIQ,0,28,ew
TAASEEN,0,17,ew
TAAVI,0,3,ew
TABAN,3,0,ew
TABASAM,4,0,ew
TABASOM,9,0,ew
TABASSAM,3,0,ew
TABASSUM,172,0,ew
TABASUM,37,0,ew
TABATHA,381,0,ew
TABBITHA,3,0,ew
TABETHA,94,0,ew
TABINA,7,0,ew
TABINDA,3,0,ew
TABISH,0,13,ew
TABITA,70,0,ew
TABITHA,5615,0,ew
TABITHA-ROSE,3,0,ew
TACITA,7,0,ew
TACY,3,0,ew
TADAS,0,45,ew
TADEAS,0,8,ew
TADEO,0,3,ew
TADEUSZ,0,97,ew
TADGH,0,74,ew
TADHG,0,472,ew
TADISA,3,3,ew
TADISWA,3,0,ew
TADIWA,39,91,ew
TADIWANASHE,25,79,ew
TAE,11,50,ew
TAEGAN,43,4,ew
TAEJA,3,0,ew
TAEJAH,38,0,ew
TAEJON,0,6,ew
TAELA,29,0,ew
TAELAN,0,3,ew
TAELOR,7,6,ew
TAEO,0,12,ew
TAESHA,3,0,ew
TAEVON,0,3,ew
TAEYA,9,0,ew
TAEYON,0,3,ew
TAFADZWA,20,49,ew
TAFARA,13,60,ew
TAFARI,0,172,ew
TAFHEEM,0,3,ew
TAFIDA,3,0,ew
TAHA,3,936,ew
TAHAA,0,3,ew
TAHAANI,3,0,ew
TAHANI,112,0,ew
TAHAR,0,3,ew
TAHEED,0,3,ew
TAHEEM,0,64,ew
TAHEIM,0,3,ew
TAHER,0,93,ew
TAHERA,109,0,ew
TAHERAH,3,0,ew
TAHIA,39,0,ew
TAHIBA,16,0,ew
TAHIR,0,347,ew
TAHIRA,420,0,ew
TAHIRAH,140,0,ew
TAHIRUL,0,4,ew
TAHIRY,3,0,ew
TAHIYA,162,0,ew
TAHIYAH,59,0,ew
TAHIYAN,0,4,ew
TAHIYAT,3,0,ew
TAHIYYA,3,0,ew
TAHJ,0,11,ew
TAHLA,3,0,ew
TAHLEAH,3,0,ew
TAHLIA,1076,0,ew
TAHLIA-ROSE,14,0,ew
TAHLIAH,6,0,ew
TAHLIL,0,3,ew
TAHLIYA,10,0,ew
TAHMEED,0,58,ew
TAHMEENA,14,0,ew
TAHMID,0,400,ew
TAHMID-UR,0,3,ew
TAHMIDA,38,0,ew
TAHMIDUL,0,16,ew
TAHMIDUR,0,17,ew
TAHMIMA,3,0,ew
TAHMIN,10,0,ew
TAHMINA,358,0,ew
TAHMOOR,0,3,ew
TAHNEE,55,0,ew
TAHREEM,87,0,ew
TAHRIM,3,0,ew
TAHRIMA,11,0,ew
TAHRIN,4,0,ew
TAHSEEN,39,43,ew
TAHSIN,137,83,ew
TAHSINA,12,0,ew
TAHURA,3,0,ew
TAHYA,6,0,ew
TAHZEEB,4,0,ew
TAI,61,632,ew
TAIA,121,0,ew
TAIAH,6,0,ew
TAIANNE,3,0,ew
TAIBA,391,0,ew
TAIBAH,217,0,ew
TAIDEN,0,8,ew
TAIDGH,0,4,ew
TAIF,4,0,ew
TAIG,0,10,ew
TAIGA,0,21,ew
TAIGAN,13,9,ew
TAIGEN,5,0,ew
TAIGH,0,11,ew
TAIJA,28,0,ew
TAIJAH,43,0,ew
TAIKI,0,6,ew
TAILA,107,0,ew
TAILAH,3,0,ew
TAILOR,15,20,ew
TAIM,0,106,ew
TAIMA,3,0,ew
TAIMOOR,0,50,ew
TAIMUR,0,41,ew
TAIN,0,3,ew
TAINA,28,0,ew
TAINE,0,109,ew
TAIO,0,240,ew
TAION,0,4,ew
TAIRA,6,0,ew
TAIRONAS,0,3,ew
TAIS,9,0,ew
TAISHA,79,0,ew
TAISIA,31,0,ew
TAISIJA,3,0,ew
TAISIYA,10,0,ew
TAISON,0,3,ew
TAIT,7,115,ew
TAITE,31,83,ew
TAIWO,115,124,ew
TAIYA,211,0,ew
TAIYAB,0,3,ew
TAIYAH,26,0,ew
TAIYBA,7,0,ew
TAIYO,0,12,ew
TAIYON,0,6,ew
TAJ,9,75,ew
TAJA,77,0,ew
TAJAH,23,0,ew
TAJAUN,0,3,ew
TAJAY,0,21,ew
TAJINDER,7,23,ew
TAJMINA,3,0,ew
TAJUS,0,204,ew
TAJVEER,0,11,ew
TAJWAR,0,14,ew
TAKARA,100,0,ew
TAKIA,6,0,ew
TAKIRA,6,0,ew
TAKISHA,5,0,ew
TAKIYAH,15,0,ew
TAKODA,0,4,ew
TAKONDWA,0,4,ew
TAKSH,0,30,ew
TAKUDZWA,0,96,ew
TAKUDZWANASHE,0,6,ew
TAKUMA,0,6,ew
TAKUMI,0,29,ew
TAKUNDA,0,58,ew
TAKWA,7,0,ew
TAL,10,61,ew
TALA,361,0,ew
TALAH,10,0,ew
TALAHA,0,3,ew
TALAL,0,151,ew
TALAN,0,89,ew
TALANA,3,0,ew
TALAT,0,3,ew
TALAYA,3,0,ew
TALAYAH,15,0,ew
TALAYLA,3,0,ew
TALEA,10,0,ew
TALEAH,91,0,ew
TALEB,0,3,ew
TALEEN,87,0,ew
TALEI,3,0,ew
TALEIGHA,10,0,ew
TALEISHA,3,0,ew
TALEKA,3,0,ew
TALEN,0,26,ew
TALESHA,3,0,ew
TALEYA,6,0,ew
TALHA,0,1051,ew
TALHAA,0,3,ew
TALHAH,0,237,ew
TALI,166,0,ew
TALIA,3926,0,ew
TALIA-GRACE,3,0,ew
TALIA-LEE,3,0,ew
TALIA-MAE,13,0,ew
TALIA-MAY,4,0,ew
TALIA-ROSE,51,0,ew
TALIAH,435,0,ew
TALIAH-ROSE,8,0,ew
TALIB,0,36,ew
TALIESIN,0,265,ew
TALIHA,4,0,ew
TALIKA,3,0,ew
TALIN,14,12,ew
TALINA,3,0,ew
TALINE,3,0,ew
TALIS,3,10,ew
TALISA,53,0,ew
TALISE,6,0,ew
TALISHA,247,0,ew
TALISKA,3,0,ew
TALITA,11,0,ew
TALITHA,534,0,ew
TALIYA,113,0,ew
TALIYAH,470,0,ew
TALIYAH-ROSE,6,0,ew
TALLAN,0,3,ew
TALLEN,0,3,ew
TALLIA,66,0,ew
TALLIAH,44,0,ew
TALLIE,50,0,ew
TALLIS,33,24,ew
TALLIYAH,3,0,ew
TALLON,0,35,ew
TALLULA,199,0,ew
TALLULAH,3537,0,ew
TALLULAH-BELLE,55,0,ew
TALLULAH-BLU,3,0,ew
TALLULAH-MAE,3,0,ew
TALLULAH-RAE,3,0,ew
TALLULAH-ROSE,55,0,ew
TALLY,39,0,ew
TALON,0,84,ew
TALOR,7,0,ew
TALULA,124,0,ew
TALULAH,198,0,ew
TALULAH-ROSE,3,0,ew
TALULLA,77,0,ew
TALULLAH,62,0,ew
TALVIN,0,64,ew
TALVINDER,0,14,ew
TALYA,324,0,ew
TALYIA,3,0,ew
TALYN,0,16,ew
TALYSSA,3,0,ew
TAM,0,40,ew
TAMAN,0,20,ew
TAMANA,87,0,ew
TAMANNA,395,0,ew
TAMANNAH,7,0,ew
TAMAR,348,9,ew
TAMARA,3192,0,ew
TAMARAH,25,0,ew
TAMARI,3,3,ew
TAMARIN,3,0,ew
TAMARRA,14,0,ew
TAMAS,0,65,ew
TAMASIN,6,0,ew
TAMAY,0,3,ew
TAMAYA,16,0,ew
TAMEEKA,12,0,ew
TAMEEM,0,158,ew
TAMEEMA,4,0,ew
TAMEENA,4,0,ew
TAMEIKA,3,0,ew
TAMEIRA,3,0,ew
TAMEKA,70,0,ew
TAMEKAH,3,0,ew
TAMELIA,3,0,ew
TAMER,0,86,ew
TAMERA,267,0,ew
TAMESHA,8,0,ew
TAMI,46,0,ew
TAMIA,405,0,ew
TAMIAH,34,0,ew
TAMICA,18,0,ew
TAMIE,3,0,ew
TAMIEKA,3,0,ew
TAMIERA,3,0,ew
TAMIKA,355,0,ew
