name,F,M,source
Proinsias,0,12,ni
Promise,6,0,ni
Prosper,0,2,ni
Prothum,0,2,ni
Prudence,2,0,ni
Prya,2,0,ni
Pryce,0,2,ni
Przemyslaw,0,4,ni
Psalmody,2,0,ni
Pui,4,2,ni
Pui-Hin,0,2,ni
Puja,2,0,ni
Pujitha,2,0,ni
Punnoose,0,2,ni
Pupa,2,0,ni
Pyage,2,0,ni
Pyper,24,0,ni
Qais,0,2,ni
Qalb-E-abbas,0,2,ni
Qena-Alicia,2,0,ni
Qeny,0,2,ni
Qhen,0,2,ni
Qi,4,4,ni
Qiana,2,0,ni
Qiara,2,0,ni
Qing,6,4,ni
Qingyu,0,2,ni
Qiqing,2,0,ni
Qiu,2,0,ni
Quade,0,2,ni
Queen,2,0,ni
Queenie,4,0,ni
Queisha,2,0,ni
Quenic,0,2,ni
Quentin,0,14,ni
Querry,0,2,ni
Quilan,0,2,ni
Quillan,0,6,ni
Quin,4,10,ni
Quincy,0,2,ni
Quinn,45,54,ni
Quinten,0,4,ni
Quintin,0,12,ni
Quinton,0,10,ni
Quynn,2,0,ni
Qylan,0,2,ni
R-Jay,0,2,ni
RJ,0,2,ni
Raa,2,0,ni
Raabiah,2,0,ni
Raairi,0,2,ni
Raanan,0,2,ni
Rab,0,2,ni
Rabann,2,0,ni
Rabbie,0,4,ni
Rabeka,2,0,ni
Rabia,4,0,ni
Rabileigh,2,0,ni
Rabiya,2,0,ni
Racel,0,2,ni
Rachael,563,0,ni
Rachael-Leigh,2,0,ni
Rachael-Rose,2,0,ni
Racheal,14,0,ni
Racheala,2,0,ni
Racheda,2,0,ni
Racheen,0,2,ni
Rachel,2319,0,ni
Rachel-Ann,2,0,ni
Rachel-Anne,2,0,ni
Rachel-Lee,2,0,ni
Rachel-Leigh,2,0,ni
Rachel-Mai,2,0,ni
Rachel-Marie,2,0,ni
Rachel-rose,2,0,ni
Rachela,2,0,ni
Rachele,6,0,ni
Rachell,2,0,ni
Rachella,2,0,ni
Rachelle,16,0,ni
Rachid,0,2,ni
Rachida,2,0,ni
Racquel,2,0,ni
Rada,2,0,ni
Radha,22,0,ni
Radhika,2,0,ni
Radlee,0,2,ni
Radley,0,2,ni
Radu,0,2,ni
Radvile,2,0,ni
Rae,18,0,ni
Raeanna,2,0,ni
Raeanne,2,0,ni
Raechelle,2,0,ni
Raed,0,2,ni
Raef,0,4,ni
Raegan,2,2,ni
Raeghan,2,0,ni
Raeli,4,0,ni
Raenah,4,0,ni
Raenna,2,0,ni
Raesa,2,0,ni
Raevyn,2,0,ni
Raeyan,0,2,ni
Rafael,2,23,ni
Rafaela,6,0,ni
Rafal,0,12,ni
Rafay,0,2,ni
Rafe,0,12,ni
Raffaello,0,2,ni
Rafferty,2,10,ni
Raffi,0,2,ni
Raffie,0,2,ni
Rafi,0,4,ni
Rafii,0,2,ni
Rafiqat,2,0,ni
Rafiya,2,0,ni
Rafmakeane,0,2,ni
Raga,2,0,ni
Raghad,4,0,ni
Raghda,2,0,ni
Raha,2,0,ni
Rahad,0,2,ni
Rahaf,4,0,ni
Rahat,0,2,ni
Raheem,0,6,ni
Raheema,2,0,ni
Rahela,4,0,ni
Rahf,2,0,ni
Rahil,0,2,ni
Rahim,0,2,ni
Rahm,0,2,ni
Rahma,2,0,ni
Rahmah,2,0,ni
Rahmeir,0,2,ni
Rahul,0,8,ni
Raia,2,0,ni
Raiad,0,2,ni
Raian,0,2,ni
Raichael,4,0,ni
Raicheal,18,0,ni
Raida,2,0,ni
Raiden,0,6,ni
Raiesha,2,0,ni
Raife,0,2,ni
Raigan,0,2,ni
Raighain,0,2,ni
Raila,2,0,ni
Raimond,0,2,ni
Raimondas,0,2,ni
Raimund,0,2,ni
Rain,0,4,ni
Raina,20,0,ni
Raine,2,0,ni
Rainer-Alexandra,2,0,ni
Rainers,0,2,ni
Rainey,2,2,ni
Rainey-Ellisa,2,0,ni
Rainier,0,2,ni
Raiona,2,0,ni
Raiose,0,2,ni
Raisa,10,0,ni
Raisha,2,0,ni
Raissa,4,0,ni
Raith,0,2,ni
Raiver,0,2,ni
Raivis,0,2,ni
Raiya,2,0,ni
Raiyna,2,0,ni
Raizel,4,0,ni
Raja,6,0,ni
Rajashree,2,0,ni
Rajit,0,2,ni
Rajiv,0,2,ni
Rajveer,0,2,ni
Rakeem,0,2,ni
Rakela,2,0,ni
Rakha-Jane,2,0,ni
Rakshan,0,2,ni
Rakyle,0,2,ni
Ralf,0,4,ni
Ralfie,0,2,ni
Ralfs,0,6,ni
Ralph,0,45,ni
Ralphie,0,2,ni
Raluca,2,0,ni
Rama,6,0,ni
Raman,0,2,ni
Ramazan,0,2,ni
Rameen,2,0,ni
Ramesh,0,2,ni
Rami,0,2,ni
Ramin,0,2,ni
Raminta,4,0,ni
Ramon,0,4,ni
Ramona,12,0,ni
Ramone,2,2,ni
Ramsay,0,6,ni
Ramsey,0,2,ni
Ramzi,0,2,ni
Ramzie,2,0,ni
Rana,8,0,ni
Randa,2,0,ni
Randal,0,16,ni
Randy,0,2,ni
Rani,2,0,ni
Rania,8,0,ni
Raniya,2,0,ni
Raniyah,2,0,ni
Ranon,0,2,ni
Ranucoro,2,0,ni
Ranveer,0,4,ni
Ranvir,0,4,ni
Ranya,2,0,ni
Ranyenakachi,2,0,ni
Ranytha,2,0,ni
Raois,0,2,ni
Raoishla,2,0,ni
Raoisle,4,0,ni
Raoul,0,2,ni
Raphael,2,27,ni
Raphaelle,4,0,ni
Raquel,6,0,ni
Rares,0,2,ni
Ras,0,2,ni
Rasha,2,0,ni
Rashad,0,2,ni
Rasheda,2,0,ni
Rashella,2,0,ni
Rashid,0,4,ni
Rashmita,2,0,ni
Rasia,2,0,ni
Rasif,0,2,ni
Rasim,0,2,ni
Rasmiyah,2,0,ni
Rathlin,0,2,ni
Ratik,0,2,ni
Ratu,0,4,ni
Rauiri,0,2,ni
Raul,0,6,ni
Raurai,0,4,ni
Rauri,2,4,ni
Raven,11,0,ni
Ravi,0,6,ni
Raviena,2,0,ni
Ravija,2,0,ni
Rawan,2,0,ni
Rawasi,2,0,ni
Rawle,0,2,ni
Rawson,0,2,ni
Ray,0,27,ni
Ray-Anna,2,0,ni
Raya,18,0,ni
Rayaan,0,2,ni
Rayah,4,0,ni
Rayan,4,16,ni
Rayann,6,0,ni
Rayanna,12,0,ni
Rayanne,8,0,ni
Raychael,2,0,ni
Raychel,2,0,ni
Raychelle,2,0,ni
Raye,4,0,ni
Rayea,2,0,ni
Rayed,0,2,ni
Rayen,0,4,ni
Rayhan,2,4,ni
Raylan,0,2,ni
Raymond,0,90,ni
Rayna,12,0,ni
Rayne,4,2,ni
Raynor,0,4,ni
Rayon,0,2,ni
Rayona,2,0,ni
Rayyan,0,13,ni
Raz,0,2,ni
Razeena,2,0,ni
Razina,2,0,ni
Razvan,0,6,ni
Razzak,0,2,ni
Rea,11,2,ni
Reachel,2,0,ni
Reagan,24,26,ni
Reagen,2,0,ni
Reaghan,6,2,ni
Reah,18,0,ni
Reailtin,4,0,ni
Realta,10,0,ni
Realtan,2,0,ni
Realtin,2,0,ni
Ream,2,0,ni
Reamon,0,2,ni
Reamone,2,0,ni
Reamonn,0,4,ni
Reanah,2,0,ni
Reanna,30,0,ni
Reanna-Louise,2,0,ni
Reannah,4,0,ni
Reannan,0,6,ni
Reanne,13,0,ni
Reavah,2,0,ni
Rebbeca,2,0,ni
Rebeca,8,0,ni
Rebecca,2645,0,ni
Rebecca-Anne,2,0,ni
Rebecca-Jane,2,0,ni
Rebecca-Leigh,2,0,ni
Rebecca-Louise,2,0,ni
Rebecca-May,6,0,ni
Rebecca-maria,2,0,ni
Rebecca-may,2,0,ni
Rebecca-rose,2,0,ni
Rebeccah,2,0,ni
Rebecha,2,0,ni
Rebecka,10,0,ni
Rebeckah,8,0,ni
Rebeka,30,0,ni
Rebekah,680,0,ni
Rebekah-Jane,2,0,ni
Rebekah-Jayne,2,0,ni
Rebekah-Marie,2,0,ni
Rebekah-Rose,2,0,ni
Rebekah-jane,2,0,ni
Rebekka,17,0,ni
Rebekka-Maria,2,0,ni
Rebekkah,12,0,ni
Reca,2,0,ni
Rechel,2,0,ni
Recko,0,2,ni
Reda,2,0,ni
Redas,0,6,ni
Redmond,0,4,ni
Redwan,0,2,ni
Ree-Anna,2,0,ni
Reea,2,0,ni
Reeana,2,0,ni
Reeann,2,0,ni
Reeanna,2,0,ni
Reeanne,2,0,ni
Reece,6,1017,ni
Reece-Aaron,0,2,ni
Reece-David,0,2,ni
Reece-anthony,0,2,ni
Reed,0,12,ni
Reef,0,6,ni
Reegan,14,14,ni
Reeice,0,2,ni
Reelan-rose,2,0,ni
Reem,10,0,ni
Reema,2,0,ni
Reena,2,0,ni
Reenie,4,0,ni
Rees,0,12,ni
Reesa,4,0,ni
Reese,21,32,ni
Reeshabh,0,2,ni
Reeva,21,0,ni
Reeva-Clare,2,0,ni
Reevah,2,0,ni
Reeve,0,6,ni
Refaya,2,0,ni
Refn,0,2,ni
Reg,0,2,ni
Regan,77,70,ni
Regan-stephen,0,2,ni
Regane,2,0,ni
Regen,2,0,ni
Reggie,0,15,ni
Reghan,0,2,ni
Regi,0,2,ni
Regina,10,0,ni
Reginald,0,2,ni
Regine,2,0,ni
Regon,2,0,ni
Rehan,0,8,ni
Rehana,2,0,ni
Rehanna,2,0,ni
Rehgan,2,0,ni
Rehn,2,0,ni
Rei,2,0,ni
Reiann,2,0,ni
Reice,0,2,ni
Reicela,2,0,ni
Reico,0,2,ni
Reid,0,16,ni
Reidhe,2,0,ni
Reigan,2,2,ni
Reighan,0,2,ni
Reign,4,0,ni
Reignah,2,0,ni
Reihanna,2,0,ni
Reika,2,0,ni
Reiley,0,2,ni
Reilly,6,35,ni
Reiltin,4,0,ni
Reily,0,6,ni
Reina,12,0,ni
Reinette,2,0,ni
Reinis,0,4,ni
Reinold,0,2,ni
Reion,0,2,ni
Reise,2,0,ni
Reisha,2,0,ni
Reiss,2,10,ni
Reiuel,0,2,ni
Reivah,2,0,ni
Rejus,0,6,ni
Reka,4,0,ni
Rekaya,2,0,ni
Rema,4,0,ni
Remee,4,0,ni
Remi,14,10,ni
Remigijus,0,2,ni
Remigiusz,0,2,ni
Remil,0,2,ni
Remneek,2,0,ni
Remo,0,4,ni
Remus,0,4,ni
Remy,14,12,ni
Ren,4,2,ni
Rena,8,0,ni
Renaad,2,0,ni
Renae,6,0,ni
Renait,2,0,ni
Renaldas,0,8,ni
Renan,0,2,ni
Renars,0,2,ni
Renat,0,2,ni
Renata,8,0,ni
Renate,2,0,ni
Rene,10,6,ni
Reneah,2,0,ni
Renee,33,0,ni
Renesmae,2,0,ni
Renesmee,4,0,ni
Renise,2,0,ni
Renji,0,2,ni
Renna,2,0,ni
Reno,0,4,ni
Renzo,0,4,ni
Reo,4,12,ni
Reo-Jay,0,2,ni
Reon,0,12,ni
Reonna,2,0,ni
Resha,2,0,ni
Reshma,4,0,ni
Retag,2,0,ni
Retaj,2,0,ni
Reuban,0,2,ni
Reuben,2,734,ni
Reuben-James,0,2,ni
Reubin,0,2,ni
Reubyn,0,2,ni
Reuel,0,2,ni
Reuven,0,4,ni
Revenna,2,0,ni
Rex,0,16,ni
Rexana,2,0,ni
Reya,8,0,ni
Reyad,0,2,ni
Reyah,2,0,ni
Reyan,2,0,ni
Reyansh,0,2,ni
Reydn,0,2,ni
Reyjes,0,2,ni
Reyna,4,0,ni
Reynae,2,0,ni
Reza,0,2,ni
Rhaen,2,0,ni
Rhaeya,2,0,ni
Rhain,0,2,ni
Rhaina,2,0,ni
Rhaine,2,0,ni
Rhana,2,0,ni
Rhanna,2,0,ni
Rhaya,6,0,ni
Rhaylor,0,2,ni
Rhea,128,0,ni
Rhea-Jay,2,0,ni
Rhea-rois,2,0,ni
Rheana,2,0,ni
Rheanna,14,0,ni
Rheannae,2,0,ni
Rheegan,2,0,ni
Rhegan,0,2,ni
Rheia,6,0,ni
Rheia-Niamh,2,0,ni
Rheigan,2,0,ni
Rheis,0,2,ni
Rhema,4,0,ni
Rhemy-Isabelle,2,0,ni
Rheo,2,2,ni
Rheuben,0,2,ni
Rheya,4,0,ni
Rhia,48,0,ni
Rhia-Louise,2,0,ni
Rhiagh,4,0,ni
Rhiain,4,0,ni
Rhiaine,2,0,ni
Rhian,38,4,ni
Rhiana,18,0,ni
Rhianan,4,0,ni
Rhiane,4,0,ni
Rhianen,2,0,ni
Rhiann,22,0,ni
Rhianna,265,0,ni
Rhianna-Grace,2,0,ni
Rhianna-Leigh,2,0,ni
Rhianna-Mae,2,0,ni
Rhianna-Marie,2,0,ni
Rhianna-May,2,0,ni
Rhiannah,8,0,ni
Rhiannan,16,0,ni
Rhianne,31,0,ni
Rhiannia,2,0,ni
Rhiannion,2,0,ni
Rhiannon,220,0,ni
Rhianon,4,0,ni
Rhico,0,2,ni
Rhigan,2,0,ni
Rhigian,2,0,ni
Rhilan,0,2,ni
Rhiley,2,4,ni
Rhio,0,2,ni
Rhiona,4,0,ni
Rhionagh,4,0,ni
Rhionna,4,0,ni
Rhley,2,0,ni
Rhoda,14,0,ni
Rhodri,0,2,ni
Rhogan,0,2,ni
Rhomany,2,0,ni
Rhona,23,0,ni
Rhona-Lee,2,0,ni
Rhonan,0,2,ni
Rhonda,10,0,ni
Rhondalee,2,0,ni
Rhondda,2,0,ni
Rhoni,2,0,ni
Rhya,2,0,ni
Rhyan,0,10,ni
Rhyana,4,0,ni
Rhyane,2,0,ni
Rhyann,2,0,ni
Rhyanna,8,0,ni
Rhyanna-Beth,2,0,ni
Rhyannon,2,0,ni
Rhyce,0,4,ni
Rhye,0,2,ni
Rhylan,0,7,ni
Rhyle,0,2,ni
Rhylee,2,12,ni
Rhyleigh,4,0,ni
Rhyley,6,6,ni
Rhylie,0,6,ni
Rhynard,0,2,ni
Rhyon,0,4,ni
Rhys,2,1046,ni
Rhys-Matthew,0,2,ni
Rhyss,0,6,ni
Rhythm,2,0,ni
Ri,0,2,ni
Ria,88,0,ni
Ria-Faye,2,0,ni
Riadh,2,0,ni
Riagain,2,6,ni
Riagan,0,8,ni
Riaghan,0,6,ni
Riah,20,0,ni
Riahanna,2,0,ni
Riahannon,2,0,ni
Riain,0,38,ni
Riaina,2,0,ni
Rian,8,266,ni
Rian-Jack,0,2,ni
Rian-Louise,2,0,ni
Riana,14,0,ni
Rianach,2,0,ni
Rianan,2,0,ni
Riane,6,4,ni
Riann,6,0,ni
Rianna,39,0,ni
Riannan,2,0,ni
Rianne,10,0,ni
Riannon,6,0,ni
Riaz,0,4,ni
Ribh,8,0,ni
Rica,2,0,ni
Ricardino,0,2,ni
Ricardo,0,16,ni
Ricards,0,2,ni
Riccardo,0,8,ni
Ricco,0,4,ni
Richa,2,0,ni
Richael,8,0,ni
Richard,0,296,ni
Richeal,2,0,ni
Richella,2,0,ni
Richelle,8,0,ni
Richenda,2,0,ni
Richie,0,17,ni
Richy,0,2,ni
Ricki,6,2,ni
Ricksen,0,2,ni
Ricky,0,25,ni
Rickye,0,2,ni
Rico,0,8,ni
Rico-Michael,0,2,ni
Rida,2,0,ni
Riddhi,4,0,ni
Ridhima,2,0,ni
Ridit,0,2,ni
Ridley,0,2,ni
Ridwan,0,2,ni
Riegan,2,0,ni
Rielly,0,6,ni
Riely,0,4,ni
Riema,2,0,ni
Rigan,0,4,ni
Righnach,2,0,ni
Rignach,4,0,ni
Rihaan,2,0,ni
Rihan,2,0,ni
Rihana,2,0,ni
Rihann,2,0,ni
Rihanna,135,0,ni
Rihannon,2,0,ni
Rihley,0,2,ni
Rihonna,2,0,ni
Riia,2,0,ni
Riise,2,0,ni
Rijul,0,2,ni
Rikardo,0,2,ni
Rikas,0,2,ni
Rikki,6,0,ni
Rikki-Ella,2,0,ni
Rikki-Lee,2,0,ni
Riku,0,2,ni
Rilee,0,6,ni
Rileigh,4,4,ni
Riley,72,857,ni
Riley-James,0,4,ni
Riley-Jo,2,0,ni
Riley-May,2,0,ni
Riley-james,0,2,ni
Riley-jay,0,2,ni
Riley-joe,0,2,ni
Riliegh,0,2,ni
Riliya,2,0,ni
Rilla,2,0,ni
Rima,4,0,ni
Rimgaile,2,0,ni
Rimgaudas,0,2,ni
Rimsha,6,0,ni
Rinaldo,0,2,ni
Rinalta,2,0,ni
Rinoa,2,0,ni
Rio,16,123,ni
Rio-blake,0,2,ni
Rio-cruz,0,2,ni
Rioagh,2,0,ni
Riobha,2,0,ni
Rioch,0,2,ni
Rioea,2,0,ni
Riofach,4,0,ni
Riogan,2,0,ni
Rioghan,2,31,ni
Rioghna,6,0,ni
Rioghnach,55,0,ni
Rioghnan,0,2,ni
Rioghon,0,2,ni
Rioghran,0,2,ni
Rion,2,6,ni
Riona,121,0,ni
Rionach,63,0,ni
Rionagh,18,0,ni
Rionah,2,0,ni
Rionna,4,0,ni
Rionnach,2,0,ni
Rionnagh,2,0,ni
Rionnah,4,0,ni
Riordain,0,4,ni
Riordan,0,18,ni
Riovanah-Eire,2,0,ni
Ripley,4,0,ni
Ripon,0,2,ni
Riquelme,0,4,ni
Risa,4,0,ni
Risha,2,0,ni
Rishaan,0,4,ni
Rishabh,0,4,ni
Rishall,2,0,ni
Rishank,0,2,ni
Rishi,0,6,ni
Rishik,0,2,ni
Rishika,6,0,ni
Rishitha,2,0,ni
Rishona,2,0,ni
Rispa,2,0,ni
Risteard,0,2,ni
Rita,21,0,ni
Rita-Anne,2,0,ni
Ritchie,0,18,ni
Rithikhaa,2,0,ni
Rithvik,0,4,ni
Ritisha,2,0,ni
Ritvik,0,2,ni
Riva,4,0,ni
Rivaldo,0,2,ni
Rivan,0,4,ni
River,6,10,ni
Riviera,2,0,ni
Riya,10,0,ni
Riyadh,0,2,ni
Riyan,0,2,ni
Riyanka,2,0,ni
Rizakpreet,2,0,ni
Rizanne,2,0,ni
Rizwan,0,4,ni
Rj,0,4,ni
Rjay,0,2,ni
Ro,4,0,ni
Roa,0,2,ni
Roald,0,2,ni
Roan,6,57,ni
Roanna,2,0,ni
Roary,0,6,ni
Rob,0,14,ni
Robai,0,2,ni
Robaird,0,2,ni
Robb,0,6,ni
Robben,0,2,ni
Robbi,0,2,ni
Robbie,2,357,ni
Robbie-James,0,2,ni
Robbie-Lee,0,4,ni
Robbie-Leigh,0,2,ni
Robbie-Ryan,0,2,ni
Robbie-john,0,2,ni
Robbie-ray,0,2,ni
Robbin,2,0,ni
Robby,0,10,ni
Robelle,2,0,ni
Roben,0,4,ni
Robenia,2,0,ni
Robert,0,1063,ni
Robert-Frederic,0,2,ni
Robert-James,0,4,ni
Robert-John,0,2,ni
Robert-Joshua,0,2,ni
Robert-ray,0,2,ni
Roberta,24,0,ni
Robertas,0,2,ni
Robertho,0,2,ni
Robertina,2,0,ni
Roberto,0,2,ni
Roberts,0,8,ni
Robie,0,2,ni
Robin,22,116,ni
Robin-Kate,2,0,ni
Robin-Lee,0,2,ni
Robina,2,0,ni
Robinho,0,2,ni
Robson,0,8,ni
Robyn,511,4,ni
Robyn-Emily,2,0,ni
Robyn-Louisa,2,0,ni
Robyne,2,0,ni
Robynne,6,0,ni
Rocai,0,2,ni
Rocca-Liu,2,0,ni
Rocco,0,58,ni
Rocha,12,0,ni
Rocha-Lee,2,0,ni
Rochadh,2,0,ni
Rochaidh,6,0,ni
Rochella,2,0,ni
Rochelle,15,0,ni
Rockley,0,2,ni
Rocklyn,0,2,ni
Rocklynn,2,0,ni
Rocky,0,2,ni
Rocxana,2,0,ni
Rodai,0,2,ni
Roddi,0,2,ni
Roddy,0,10,ni
Rodel,0,2,ni
Roderick,0,4,ni
Rodhan,0,2,ni
Rodina,2,0,ni
Rodion,0,2,ni
Rodney,0,16,ni
Rodrigo,0,14,ni
Roe,0,2,ni
Roesha,2,0,ni
Rogan,0,48,ni
Roger,0,8,ni
Roger-Jude,0,2,ni
Roger-Patrick,0,2,ni
Roghain,0,2,ni
Roghan,0,6,ni
Rohan,4,56,ni
Rohen,2,0,ni
Rohin,0,2,ni
Rohini,2,0,ni
Rohit,0,2,ni
Rohnin,0,2,ni
Roi,0,2,ni
Roibin,2,0,ni
Roighan,0,2,ni
Roinin,0,2,ni
Roinseach,2,0,ni
Rois,26,0,ni
Rois-Eireann,2,0,ni
Roisa,12,0,ni
Roisaorlaith,2,0,ni
Roise,221,0,ni
Roise-Mae,2,0,ni
Roisemae,2,0,ni
Roisha,12,0,ni
Roishe,2,0,ni
Roisin,363,0,ni
Roisiona,2,0,ni
Rojda,2,0,ni
Rojin,4,0,ni
Rojus,0,8,ni
Rokas,0,19,ni
Roksana,16,0,ni
Rola,2,0,ni
Roland,0,4,ni
Rolex,0,2,ni
Rollo,0,4,ni
Roly,0,2,ni
Roma,57,0,ni
Roma-may,2,0,ni
Romaine,4,2,ni
Romaissa,2,0,ni
Roman,0,41,ni
Roman-anthony,0,2,ni
Romano,0,2,ni
Romany,2,0,ni
Rome,0,2,ni
Romelly,2,0,ni
Romeo,0,10,ni
Romi,6,2,ni
Romilla,2,0,ni
Romilly,6,0,ni
Romily,2,0,ni
Romin,0,2,ni
Romina,2,0,ni
Romit,0,2,ni
Romman,0,2,ni
Rommel,0,2,ni
Rommer,0,2,ni
Romulas,0,2,ni
Romy,17,0,ni
Ron,0,4,ni
Rona,16,0,ni
Rona-May,2,0,ni
Ronagh,6,0,ni
Ronain,0,2,ni
Ronald,0,20,ni
Ronaldo,0,2,ni
Ronalds,0,2,ni
Ronaleigh,2,0,ni
Ronan,0,1556,ni
Ronann,0,2,ni
Ronce,2,0,ni
Rong,0,2,ni
Roni,4,0,ni
Ronin,0,17,ni
Ronit,0,4,ni
Ronnee,4,0,ni
Ronni,10,0,ni
Ronnie,6,27,ni
Ronnie-Kirk,0,2,ni
Ronnie-Rose,2,0,ni
Ronny,2,2,ni
Ronyl,0,2,ni
Roohi,2,0,ni
Rooney,0,2,ni
Roqeeb,0,2,ni
Rorai,0,2,ni
Roran,0,2,ni
Rori,4,6,ni
Rorie,0,4,ni
Rorry,0,4,ni
Rory,4,1167,ni
Roryana,2,0,ni
Ros,4,16,ni
Ros-Mhaire,2,0,ni
Rosa,219,2,ni
Rosa-Mae,4,0,ni
Rosa-mae,2,0,ni
Rosabella,4,0,ni
Rosabelle,2,0,ni
Rosai,4,0,ni
Rosalee,2,0,ni
Rosaleen,28,0,ni
Rosaleen-Anne,2,0,ni
Rosalie,13,0,ni
Rosalie-Mae,2,0,ni
Rosalina,2,0,ni
Rosalind,10,0,ni
Rosaline,6,0,ni
Rosalyn,14,0,ni
Rosamund,2,0,ni
Rosanagh,4,0,ni
Rosann,2,0,ni
Rosanna,29,0,ni
Rosanna-Maria,2,0,ni
Rosanne,2,0,ni
Rosaria,4,0,ni
Rosarie,2,0,ni
Rosario,2,0,ni
Rosaura,2,0,ni
Roscha,6,0,ni
Roscoe,0,4,ni
Rose,426,0,ni
Rose-Anna,2,0,ni
Rose-Anne,4,0,ni
Rose-Elaine,2,0,ni
Rose-Ellen,2,0,ni
Rose-Marie,8,0,ni
Rose-Teresa,2,0,ni
Rose-anna,2,0,ni
Rose-lyn,2,0,ni
Rosealeia,2,0,ni
Roseanna,23,0,ni
Roseanne,10,0,ni
Roseleen,2,0,ni
Roselena,2,0,ni
Rosellen,2,0,ni
Rosemaria,2,0,ni
Rosemarie,10,0,ni
Rosemary,45,0,ni
Rosemond,2,0,ni
Rosena,10,0,ni
Rosenna,2,0,ni
Rosetta-Jane,2,0,ni
Rosey,9,0,ni
Rosha,10,0,ni
Roshaan,0,2,ni
Roshan,2,8,ni
Roshanna,2,0,ni
Rosheen,8,0,ni
Roshel,2,0,ni
Roshell,2,0,ni
Roshia,2,0,ni
Roshini,4,0,ni
Rosi,4,0,ni
Rosia,2,0,ni
Rosie,337,0,ni
Rosie-Kate,2,0,ni
Rosie-Leigh,2,0,ni
Rosie-May,4,0,ni
Rosie-anne,2,0,ni
Rosie-mae,2,0,ni
Rosina,8,0,ni
Rosita,2,0,ni
Rosland,2,0,ni
Roslin,2,0,ni
Roslyn,12,0,ni
Rosmund,2,0,ni
Ross,0,923,ni
Ross-Thomas,0,2,ni
Rossa,6,78,ni
Rossanna,2,0,ni
Rossi,0,12,ni
Rosslyn,2,0,ni
Rosvaldas,0,2,ni
Rosy,4,0,ni
Roukia,2,0,ni
Rounak,0,2,ni
Rourke,0,6,ni
Rouzbeh,0,2,ni
Rovena,2,0,ni
Rowan,34,167,ni
Rowanne,6,0,ni
Rowdy,0,2,ni
Rowel,0,2,ni
Rowen,6,2,ni
Rowena,10,0,ni
Roxan,2,0,ni
Roxana,12,0,ni
Roxane,2,0,ni
Roxanna,4,0,ni
Roxanne,27,0,ni
Roxanne-tulisa,2,0,ni
Roxi,8,0,ni
Roxie,12,0,ni
Roxsana,2,0,ni
Roxy,30,0,ni
Roxy-leigh,2,0,ni
Roy,0,26,ni
Roy-Anne,2,0,ni
Roy-James,0,2,ni
Roya,2,0,ni
Royan,2,0,ni
Royce,0,4,ni
Royston,0,8,ni
Roza,4,0,ni
Rozalia,6,0,ni
Rozalinda,2,0,ni
Rozalyn,2,0,ni
Rozanne,4,0,ni
Rozeina,2,0,ni
Rozsa,2,0,ni
Rozy-belle,2,0,ni
Rua,24,8,ni
Ruadan,0,2,ni
Ruadh,6,2,ni
Ruadhan,2,50,ni
Ruadhan-Darragh,0,2,ni
Ruadhri,0,14,ni
Ruadri,0,2,ni
Ruaidhri,0,37,ni
Ruaidri,0,6,ni
Ruaigin,2,0,ni
Ruairaidh,0,2,ni
Ruairc,0,2,ni
Ruairi,2,862,ni
Ruairic,0,2,ni
Ruairidh,0,6,ni
Ruan,0,31,ni
Ruanai,0,2,ni
Ruanne,2,0,ni
Ruarai,0,6,ni
Ruarc,0,2,ni
Ruarcc,0,4,ni
Ruari,0,59,ni
Ruaridh,0,12,ni
Rubab,0,2,ni
Rubai,2,0,ni
Ruban,0,2,ni
Rubee,4,0,ni
Ruben,0,102,ni
Rubena,2,0,ni
Rubens,0,4,ni
Rubey,2,0,ni
Rubi,15,0,ni
Rubi-Jayne,2,0,ni
Rubie,21,0,ni
Rubija,2,0,ni
Rubin,0,10,ni
Ruby,1199,0,ni
Ruby-Ann,2,0,ni
Ruby-Erin,2,0,ni
Ruby-Jane,2,0,ni
Ruby-Jean,2,0,ni
Ruby-Jude,2,0,ni
Ruby-Kate,2,0,ni
Ruby-Lee,4,0,ni
Ruby-Mae,6,0,ni
Ruby-May,2,0,ni
Ruby-Rose,6,0,ni
Ruby-Wren,2,0,ni
Ruby-anna,2,0,ni
Ruby-beth,2,0,ni
Ruby-grace,2,0,ni
Ruby-jane,4,0,ni
Ruby-jean,2,0,ni
Ruby-john,2,0,ni
Ruby-lee,2,0,ni
Ruby-lilly,2,0,ni
Ruby-mae,4,0,ni
Ruby-may,2,0,ni
Ruby-rose,6,0,ni
Ruby-sarah,2,0,ni
Ruby-sue,2,0,ni
Rubyann,2,0,ni
Rubymarie,2,0,ni
Rubymay,2,0,ni
Ruchit,0,2,ni
Ruddi,0,2,ni
Rudi,18,43,ni
Rudie,0,2,ni
Rudolf,0,2,ni
Rudraksha,0,2,ni
Rudy,6,37,ni
Rudy-Mae,2,0,ni
Rudy-may,2,0,ni
Rue,4,0,ni
Rueben,0,14,ni
Ruedi,0,4,ni
Ruela,2,0,ni
Ruella,2,0,ni
Rufaro,2,0,ni
Rufi,0,2,ni
Rufus,0,4,ni
Rugan,0,2,ni
Rugile,16,0,ni
Ruhaan,0,2,ni
Ruhan,0,2,ni
Ruhi,2,0,ni
Ruhiyyih,2,0,ni
Rui,0,16,ni
Ruiari,0,4,ni
Ruibhean,0,2,ni
Ruibi,2,0,ni
Ruidi,0,4,ni
Ruien,0,2,ni
